"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chrVII",493088,493310,223,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_120",55,".",1.89198,7.66399,5.57314,119,"Promoter (<=1kb)",7,492474,494174,1701,2,"YGL003C","YGL003C",864
"chrVII",508140,508339,200,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_121",35,".",1.6227,5.4623,3.52889,70,"Promoter (<=1kb)",7,508110,508364,255,2,"YGR008C","YGR008C",25
"chrVII",544516,544706,191,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_122",101,".",2.35257,12.4699,10.1253,142,"Promoter (<=1kb)",7,543553,544205,653,1,"YGR029W","YGR029W",963
"chrVII",591321,593166,1846,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_123",765,".",4.79695,80.0339,76.5557,1435,"Promoter (<=1kb)",7,592086,592442,357,2,"YGR050C","YGR050C",0
"chrVII",593411,594483,1073,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_124",126,".",1.92519,15.1087,12.6634,352,"Promoter (<=1kb)",7,593596,594705,1110,1,"YGR052W","YGR052W",0
"chrVII",594536,594769,234,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_125",38,".",1.50332,5.77388,3.81618,68,"Promoter (<=1kb)",7,593596,594705,1110,1,"YGR052W","YGR052W",940
"chrVII",609734,610112,379,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_126",163,".",2.79125,18.8907,16.3345,234,"Promoter (<=1kb)",7,610564,611493,930,1,"YGR060W","YGR060W",-452
"chrVII",625038,625434,397,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_127",71,".",2.13303,9.36284,7.17101,313,"Promoter (<=1kb)",7,622372,624786,2415,2,"YGR067C","YGR067C",-252
"chrVII",649498,651591,2094,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_128",488,".",3.67814,51.9748,48.864,1625,"Promoter (<=1kb)",7,649598,650617,1020,2,"YGR086C","YGR086C",0
"chrVII",653941,655821,1881,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_129",234,".",2.19328,26.1626,23.4459,958,"Promoter (<=1kb)",7,654634,656322,1689,1,"YGR088W","YGR088W",0
"chrVII",655974,656402,429,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_130",105,".",1.81832,12.9145,10.5503,245,"Promoter (<=1kb)",7,656960,659770,2811,1,"YGR089W","YGR089W",-558
"chrVII",700576,700804,229,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_131",60,".",1.66929,8.21485,6.09013,152,"Promoter (<=1kb)",7,698989,699786,798,2,"YGR106C","YGR106C",-790
"chrVII",702945,703180,236,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_132",82,".",2.32719,10.5173,8.2623,87,"Promoter (<=1kb)",7,702667,703116,450,1,"YGR107W","YGR107W",278
"chrVII",733628,733910,283,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_133",52,".",1.98718,7.34198,5.27111,119,"Promoter (<=1kb)",7,733935,735143,1209,1,"YGR122W","YGR122W",-25
"chrVII",739080,739279,200,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_134",106,".",2.25971,13.0261,10.6573,124,"Promoter (<=1kb)",7,739944,741662,1719,1,"YGR124W","YGR124W",-665
"chrVII",780437,780797,361,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_135",91,".",2.12108,11.4344,9.1361,224,"Promoter (<=1kb)",7,780399,781379,981,1,"YGR144W","YGR144W",38
"chrVII",828646,828852,207,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_136",120,".",2.28841,14.5215,12.0967,45,"Promoter (<=1kb)",7,828625,828960,336,1,"YGR164W","YGR164W",21
"chrVII",876671,876930,260,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_137",45,".",1.82782,6.61916,4.59681,77,"Promoter (1-2kb)",7,876669,878192,1524,2,"YGR189C","YGR189C",1262
"chrVII",878664,878869,206,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_138",101,".",2.34378,12.5057,10.1598,93,"Promoter (<=1kb)",7,876669,878192,1524,2,"YGR189C","YGR189C",-472
"chrVII",883546,883780,235,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_139",105,".",2.38619,12.93,10.565,154,"Promoter (<=1kb)",7,882812,883810,999,2,"YGR192C","YGR192C",30
"chrVII",955914,956416,503,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_140",257,".",3.12134,28.5287,25.7704,323,"Promoter (1-2kb)",7,954674,958210,3537,2,"YGR233C","YGR233C",1794
"chrVII",960412,960658,247,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_141",45,".",1.85672,6.53478,4.51863,89,"Promoter (<=1kb)",7,959904,961103,1200,1,"YGR234W","YGR234W",508
"chrVII",976837,977868,1032,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_142",1229,".",5.95877,127.035,122.983,236,"Promoter (<=1kb)",7,977336,977776,441,1,"YGR243W","YGR243W",0
"chrVII",986112,986429,318,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_143",46,".",1.78162,6.68972,4.66284,173,"Promoter (<=1kb)",7,985972,986739,768,1,"YGR248W","YGR248W",140
"chrVII",986620,987759,1140,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_144",821,".",5.59742,85.6767,82.1245,923,"Promoter (<=1kb)",7,988049,989419,1371,1,"YGR249W","YGR249W",-290
"chrVII",1004153,1004374,222,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_145",119,".",2.55154,14.4177,11.9964,133,"Promoter (<=1kb)",7,1002523,1003962,1440,2,"YGR255C","YGR255C",-191
"chrVIII",16921,17252,332,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_146",336,".",3.86938,36.5962,33.6913,164,"Promoter (<=1kb)",8,17392,17841,450,1,"YHL041W","YHL041W",-140
"chrVIII",18170,18400,231,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_147",75,".",2.19819,9.74242,7.52883,147,"Promoter (<=1kb)",8,17392,17841,450,1,"YHL041W","YHL041W",778
"chrVIII",34585,35072,488,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_148",77,".",2.05055,9.97897,7.75177,336,"Promoter (<=1kb)",8,33193,34077,885,2,"YHL034C","YHL034C",-508
"chrVIII",75622,75812,191,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_149",37,".",1.82482,5.71491,3.76136,45,"Promoter (<=1kb)",8,75412,75777,366,1,"YHL015W","YHL015W",210
"chrVIII",116034,116225,192,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_150",147,".",2.55702,17.2302,14.7176,61,"Promoter (<=1kb)",8,115620,115901,282,2,"YHR005C-A","YHR005C-A",-133
"chrVIII",122326,122588,263,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_151",47,".",1.88867,6.81558,4.77948,129,"Promoter (<=1kb)",8,122550,122765,216,2,"YHR007C-A","YHR007C-A",177
"chrVIII",150709,151025,317,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_152",162,".",2.86984,18.8356,16.2807,178,"Promoter (<=1kb)",8,151217,151306,90,2,"YHR022C-A","YHR022C-A",281
"chrVIII",174916,176152,1237,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_153",1619,".",7.24403,167.52,161.968,297,"Promoter (<=1kb)",8,175275,175394,120,2,"YHR032C-A","YHR032C-A",0
"chrVIII",176199,176814,616,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_154",63,".",1.74601,8.48651,6.34596,249,"Promoter (<=1kb)",8,175548,176819,1272,1,"YHR033W","YHR033W",651
"chrVIII",176996,177396,401,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_155",36,".",1.5934,5.61725,3.67185,259,"Promoter (<=1kb)",8,176965,177999,1035,2,"YHR034C","YHR034C",603
"chrVIII",206017,206351,335,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_156",449,".",4.19557,48.0554,44.9861,178,"Promoter (<=1kb)",8,206462,207193,732,1,"YHR049W","YHR049W",-111
"chrVIII",243814,244035,222,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_157",166,".",2.66154,19.214,16.6506,103,"Promoter (<=1kb)",8,242868,243044,177,1,"YHR073W","YHR073W-A",946
"chrVIII",255233,255481,249,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_158",124,".",2.55238,14.8605,12.4235,141,"Promoter (<=1kb)",8,252374,255756,3383,2,"YHR077C","YHR077C",275
"chrVIII",279287,281400,2114,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_159",296,".",2.25857,32.4477,29.6162,1633,"Promoter (<=1kb)",8,280231,280392,162,1,"YHR086W-A","YHR086W-A",0
"chrVIII",291004,291206,203,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_160",14,".",1.3206,3.10727,1.43235,1,"Promoter (1-2kb)",8,290913,292625,1713,2,"YHR094C","YHR094C",1419
"chrVIII",291535,291746,212,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_161",118,".",1.94863,14.3051,11.888,130,"Promoter (<=1kb)",8,290913,292625,1713,2,"YHR094C","YHR094C",879
"chrVIII",291787,293189,1403,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_162",243,".",2.36541,27.0563,24.3229,766,"Promoter (<=1kb)",8,290913,292625,1713,2,"YHR094C","YHR094C",0
"chrVIII",293943,295130,1188,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_163",224,".",2.74541,25.1311,22.4335,188,"Promoter (<=1kb)",8,292943,293437,495,1,"YHR095W","YHR095W",1000
"chrVIII",295170,295523,354,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_164",100,".",1.89338,12.3408,10.0021,169,"Promoter (<=1kb)",8,294669,296447,1779,2,"YHR096C","YHR096C",924
"chrVIII",296089,296459,371,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_165",63,".",1.70585,8.46213,6.32286,145,"Promoter (<=1kb)",8,294669,296447,1779,2,"YHR096C","YHR096C",0
"chrVIII",296813,297187,375,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_166",405,".",3.57235,43.591,40.5768,188,"Promoter (<=1kb)",8,294669,296447,1779,2,"YHR096C","YHR096C",-366
"chrVIII",323174,323611,438,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_167",40,".",1.6531,5.98281,4.00844,370,"Promoter (<=1kb)",8,323409,324392,984,1,"YHR104W","YHR104W",0
"chrVIII",375497,375989,493,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_168",170,".",2.55923,19.5793,17.0071,343,"Promoter (<=1kb)",8,375709,377250,1542,1,"YHR137W","YHR137W",0
"chrVIII",381630,381953,324,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_169",29,".",1.64374,4.87405,2.99149,157,"Promoter (<=1kb)",8,381990,382751,762,2,"YHR141C","YHR141C",798
"chrVIII",556896,557093,198,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_170",94,".",3.18359,11.7248,9.4131,44,"Promoter (<=1kb)",8,556581,557042,462,2,"YHR217C","YHR217C",0
"chrIX",138175,138921,747,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_171",385,".",4.16438,41.551,38.5702,128,"Promoter (<=1kb)",9,136654,137877,1224,2,"YIL119C","YIL119C",-298
"chrIX",177705,177894,190,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_172",44,".",1.87815,6.50363,4.48968,62,"Promoter (<=1kb)",9,177343,177681,339,2,"YIL100C-A","YIL100C-A",-24
"chrIX",248786,249389,604,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_173",269,".",3.21413,29.7248,26.9455,157,"Promoter (<=1kb)",9,247902,248396,495,2,"YIL057C","YIL057C",-390
"chrIX",254236,254728,493,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_174",734,".",4.76739,76.8486,73.4196,192,"Promoter (<=1kb)",9,254543,254860,318,1,"YIL054W","YIL054W",0
"chrIX",254973,255927,955,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_175",144,".",1.80634,16.9599,14.4558,471,"Promoter (<=1kb)",9,255115,255867,753,1,"YIL053W","YIL053W",0
"chrIX",256005,256209,205,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_176",75,".",1.83532,9.81416,7.5962,71,"Promoter (<=1kb)",9,256226,257063,838,2,"YIL052C","YIL052C",854
"chrIX",386329,387136,808,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_177",1140,".",7.05749,117.94,114.06,402,"Promoter (<=1kb)",9,385564,385701,138,2,"YIR018C-A","YIR018C-A",-628
"chrIX",388645,388972,328,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_178",130,".",2.76903,15.4829,13.0255,123,"Promoter (2-3kb)",9,385564,385701,138,2,"YIR018C-A","YIR018C-A",-2944
"chrIX",394761,395076,316,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_179",330,".",3.74338,35.9474,33.052,150,"Promoter (<=1kb)",9,394917,395159,243,1,"YIR020W-A","YIR020W-A",0
"chrIX",427472,427669,198,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_180",38,".",1.83472,5.79319,3.83415,121,"Promoter (2-3kb)",9,423809,424513,705,2,"YIR038C","YIR038C",-2959
"chrX",56755,56953,199,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_181",73,".",2.1642,9.5438,7.34053,73,"Promoter (1-2kb)",10,56444,58813,2370,2,"YJL200C","YJL200C",1860
"chrX",74942,75158,217,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_182",42,".",1.90759,6.29398,4.2956,67,"Promoter (<=1kb)",10,74910,75302,393,2,"YJL190C","YJL190C",144
"chrX",121338,122106,769,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_183",144,".",2.34058,17.0023,14.4969,223,"Promoter (<=1kb)",10,122265,122948,684,2,"YJL158C","YJL158C",842
"chrX",123528,123779,252,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_184",33,".",1.77596,5.26672,3.34973,180,"Promoter (<=1kb)",10,122265,122948,684,2,"YJL158C","YJL158C",-580
"chrX",139467,139700,234,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_185",118,".",2.11794,14.251,11.8361,120,"Promoter (<=1kb)",10,140437,141138,702,1,"YJL148W","YJL148W",-737
"chrX",197243,197435,193,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_186",48,".",1.92483,6.89899,4.85749,84,"Promoter (<=1kb)",10,197915,198595,681,1,"YJL114W","YJL114W",-480
"chrX",218414,218823,410,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_187",40,".",1.55063,5.99156,4.01669,125,"Promoter (<=1kb)",10,217705,218856,1152,2,"YJL107C","YJL108C",33
"chrX",218860,220646,1787,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_188",765,".",4.79524,80.0052,76.5274,1574,"Promoter (<=1kb)",10,218853,220016,1164,2,"YJL107C","YJL107C",0
"chrX",227949,228184,236,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_189",44,".",1.62419,6.43392,4.42509,50,"Promoter (<=1kb)",10,227327,227776,450,1,"YJL104W","YJL104W",622
"chrX",348838,349155,318,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_190",75,".",2.08703,9.80117,7.58394,161,"Promoter (<=1kb)",10,349044,349178,135,2,"YJL047C-A","YJL047C-A",23
"chrX",542890,543080,191,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_191",91,".",2.22342,11.4006,9.10386,58,"Promoter (<=1kb)",10,541792,542502,711,2,"YJR056C","YJR056C",-388
"chrX",640249,640530,282,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_192",48,".",1.78994,6.90058,4.85891,158,"Promoter (<=1kb)",10,640825,641664,840,1,"YJR116W","YJR116W",-295
"chrX",663967,664176,210,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_193",60,".",1.82646,8.21834,6.09353,146,"Promoter (<=1kb)",10,664000,665019,1020,2,"YJR129C","YJR129C",843
"chrX",703380,703854,475,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_194",437,".",4.1394,46.7613,43.7066,296,"Promoter (<=1kb)",10,703885,704238,354,1,"YJR147W","YJR146W",-31
"chrXI",67838,68575,738,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_195",108,".",2.39997,13.1964,10.8204,487,"Promoter (<=1kb)",11,63930,67466,3537,2,"YKL201C","YKL201C",-372
"chrXI",68902,69093,192,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_196",47,".",1.82598,6.80398,4.76905,56,"Promoter (1-2kb)",11,68232,70220,1989,2,"YKL198C","YKL198C",1127
"chrXI",141843,142045,203,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_197",37,".",1.79176,5.70968,3.75664,182,"Promoter (<=1kb)",11,141794,142819,1026,2,"YKL164C","YKL164C",774
"chrXI",143073,143432,360,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_198",291,".",3.56636,31.9294,29.1079,226,"Promoter (<=1kb)",11,141794,142819,1026,2,"YKL164C","YKL164C",-254
"chrXI",146848,147183,336,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_199",325,".",3.787,35.4123,32.5253,173,"Promoter (<=1kb)",11,145922,146074,153,2,"YKL162C-A","YKL162C-A",-774
"chrXI",163651,163952,302,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_200",38,".",1.63366,5.81255,3.85183,141,"Promoter (<=1kb)",11,163600,164109,510,1,"YKL153W","YKL153W",51
"chrXI",166070,166640,571,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_201",78,".",2.06901,10.0854,7.85279,370,"Promoter (<=1kb)",11,166544,167452,909,1,"YKL150W","YKL150W",0
"chrXI",167117,167394,278,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_202",61,".",1.8576,8.30782,6.17796,98,"Promoter (<=1kb)",11,166544,167452,909,1,"YKL150W","YKL150W",573
"chrXI",230495,230768,274,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_203",30,".",1.76784,4.95731,3.06762,59,"Promoter (<=1kb)",11,228939,229880,942,2,"YKL110C","YKL110C",-615
"chrXI",230991,231599,609,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_204",71,".",2.1686,9.37438,7.18199,80,"Promoter (<=1kb)",11,232227,233891,1665,1,"YKL109W","YKL109W",-628
"chrXI",258617,258967,351,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_205",282,".",3.14596,31.08,28.2753,162,"Promoter (<=1kb)",11,258503,258913,411,2,"YKL097C","YKL097C",0
"chrXI",259281,259603,323,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_206",67,".",1.85637,8.9252,6.75865,197,"Promoter (<=1kb)",11,259253,259531,279,1,"YKL096W-A","YKL096W-A",28
"chrXI",259737,259941,205,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_207",46,".",1.78938,6.64187,4.61806,65,"Promoter (<=1kb)",11,259253,259531,279,1,"YKL096W-A","YKL096W-A",484
"chrXI",260473,262033,1561,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_208",1315,".",6.4494,135.846,131.572,264,"Promoter (<=1kb)",11,261132,261851,720,1,"YKL096W","YKL096W",0
"chrXI",283896,284116,221,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_209",40,".",1.74307,6.00798,4.03205,39,"Promoter (<=1kb)",11,285030,286208,1179,1,"YKL080W","YKL080W",-914
"chrXI",326409,327008,600,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_210",74,".",1.85083,9.68904,7.47817,367,"Promoter (<=1kb)",11,326408,327487,1080,2,"YKL060C","YKL060C",479
"chrXI",334357,334841,485,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_211",56,".",1.90971,7.76479,5.66742,123,"Promoter (<=1kb)",11,334412,334915,504,2,"YKL056C","YKL056C",74
"chrXI",341588,341794,207,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_212",27,".",1.62263,4.6392,2.77869,148,"Promoter (<=1kb)",11,341312,342373,1062,1,"YKL051W","YKL051W",276
"chrXI",355369,356074,706,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_213",54,".",1.99399,7.48462,5.40454,227,"Promoter (<=1kb)",11,356322,356642,321,1,"YKL044W","YKL044W",-248
"chrXI",356112,356473,362,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_214",400,".",3.99852,43.0161,40.0124,206,"Promoter (<=1kb)",11,356322,356642,321,1,"YKL044W","YKL044W",0
"chrXI",369818,370157,340,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_215",85,".",1.99609,10.8393,8.56888,187,"Promoter (<=1kb)",11,369891,371390,1500,1,"YKL035W","YKL035W",0
"chrXI",518815,519210,396,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_216",778,".",5.3173,81.349,77.8545,178,"Promoter (<=1kb)",11,518063,518566,504,2,"YKR040C","YKR040C",-249
"chrXI",614899,615092,194,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_217",66,".",2.15238,8.81985,6.65906,74,"Promoter (<=1kb)",11,615730,617535,1806,1,"YKR093W","YKR093W",-638
"chrXI",666408,666816,409,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_218",94,".",2.82447,11.8151,9.49994,178,"Distal Intergenic",11,661442,663289,1848,1,"YKR106W","YKR106W",4966
"chrXII",65453,65665,213,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_219",75,".",2.17464,9.74317,7.52953,114,"Promoter (<=1kb)",12,64062,65207,1146,2,"YLL039C","YLL039C",-246
"chrXII",108385,108716,332,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_220",85,".",2.15817,10.8318,8.56182,153,"Promoter (<=1kb)",12,108676,108972,297,2,"YLL018C-A","YLL018C-A",256
"chrXII",122840,123078,239,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_221",82,".",2.22518,10.5351,8.27881,117,"Promoter (1-2kb)",12,121322,121648,327,1,"YLL014W","YLL014W",1518
"chrXII",230674,231109,436,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_222",191,".",2.86323,21.7627,19.1396,125,"Promoter (<=1kb)",12,229966,230451,486,2,"YLR042C","YLR042C",-223
"chrXII",232242,233944,1703,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_223",210,".",2.777,23.7596,21.0905,756,"Promoter (<=1kb)",12,232390,234081,1692,2,"YLR044C","YLR044C",137
"chrXII",283260,283549,290,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_224",31,".",1.65906,5.01185,3.11735,17,"Promoter (<=1kb)",12,283185,283607,423,2,"YLR076C","YLR076C",58
"chrXII",367930,368497,568,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_225",562,".",4.13739,59.4296,56.2368,411,"Promoter (<=1kb)",12,366667,368124,1458,2,"YLR108C","YLR108C",0
"chrXII",368734,369551,818,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_226",102,".",1.76988,12.6222,10.2709,326,"Promoter (<=1kb)",12,368781,369311,531,1,"YLR109W","YLR109W",0
"chrXII",369604,370226,623,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_227",254,".",2.22276,28.2224,25.4686,199,"Promoter (<=1kb)",12,369697,370098,402,2,"YLR110C","YLR110C",0
"chrXII",370483,371067,585,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_228",285,".",3.13412,31.3179,28.5081,176,"Promoter (<=1kb)",12,370791,371210,420,1,"YLR112W","YLR112W",0
"chrXII",390630,390843,214,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_229",63,".",2.00821,8.47681,6.33695,93,"Promoter (<=1kb)",12,388744,390270,1527,2,"YLR121C","YLR121C",-360
"chrXII",448430,448817,388,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_230",798,".",5.4578,83.342,79.8226,204,"Promoter (<=1kb)",12,447982,448314,333,2,"YLR154C","YLR154C",-116
"chrXII",449400,449904,505,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_231",247,".",3.55787,27.5031,24.7619,215,"Promoter (1-2kb)",12,447982,448314,333,2,"YLR154C","YLR154C",-1086
"chrXII",459722,460643,922,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_232",414,".",2.25681,44.5219,41.4925,305,"Promoter (2-3kb)",12,462522,462671,150,2,"YLR154C-G","YLR154C-G",2028
"chrXII",499238,499429,192,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_233",43,".",1.82078,6.35312,4.3504,87,"Promoter (<=1kb)",12,498947,499405,459,1,"YLR167W","YLR167W",291
"chrXII",636999,637316,318,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_234",25,".",1.56604,4.42387,2.58482,214,"Promoter (<=1kb)",12,636780,639914,3135,1,"YLR249W","YLR249W",219
"chrXII",638139,638588,450,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_235",72,".",2.01277,9.39481,7.20122,123,"Promoter (1-2kb)",12,636780,639914,3135,1,"YLR249W","YLR249W",1359
"chrXII",638643,638942,300,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_236",50,".",1.87851,7.09173,5.03767,85,"Promoter (1-2kb)",12,640317,641021,705,1,"YLR250W","YLR250W",-1375
"chrXII",638993,639223,231,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_237",31,".",1.70255,5.02512,3.12909,87,"Promoter (1-2kb)",12,640317,641021,705,1,"YLR250W","YLR250W",-1094
"chrXII",710550,711001,452,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_238",662,".",4.91751,69.5621,66.2331,207,"Promoter (<=1kb)",12,708448,710136,1689,2,"YLR286C","YLR286C",-414
"chrXII",722817,723104,288,"*","macs_SRR500627_SRR500631_Sko1IP_mockIP_KCI_peak_239",121,".",2.52667,14.6038,12.1759,130,"Promoter (<=1kb)",12,722978,723304,327,1,"YLR296W","YLR296W",0
