"seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS"
"chrV",23415,23866,452,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_124",395,".",3.76978,42.2802,39.5131,285,"Promoter (<=1kb)",5,21537,23231,1695,2,"YEL069C","YEL069C",-184
"chrV",42181,42457,277,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_125",162,".",2.62332,18.6554,16.2616,115,"Promoter (<=1kb)",5,42400,42624,225,2,"YEL059C-A","YEL059C-A",167
"chrV",42635,42924,290,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_126",43,".",1.74958,6.21082,4.32061,201,"Promoter (<=1kb)",5,42652,42960,309,1,"YEL059W","YEL059W",0
"chrV",67127,67396,270,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_127",46,".",1.61445,6.56426,4.6475,231,"Promoter (<=1kb)",5,65385,66797,1413,2,"YEL047C","YEL047C",-330
"chrV",67576,68968,1393,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_128",96,".",1.8172,11.8674,9.6592,522,"Promoter (<=1kb)",5,67629,68792,1164,2,"YEL046C","YEL046C",0
"chrV",69023,69697,675,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_129",306,".",3.10843,33.3172,30.6776,172,"Promoter (<=1kb)",5,68840,69265,426,2,"YEL045C","YEL045C",0
"chrV",77569,77822,254,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_130",192,".",2.62708,21.7389,19.2891,121,"Promoter (<=1kb)",5,78053,79456,1404,1,"YEL040W","YEL040W",-231
"chrV",78075,79504,1430,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_131",114,".",1.99324,13.7323,11.4551,733,"Promoter (<=1kb)",5,78053,79456,1404,1,"YEL040W","YEL040W",22
"chrV",85066,86695,1630,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_132",1040,".",5.37125,107.692,104.024,228,"Promoter (<=1kb)",5,86179,86598,420,1,"YEL033W","YEL033W",0
"chrV",117619,118161,543,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_133",138,".",2.24965,16.1582,13.816,102,"Promoter (<=1kb)",5,117183,117380,198,2,"YEL020C-B","YEL020C-B",-239
"chrV",141036,141430,395,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_134",541,".",3.69782,57.0439,54.1081,191,"Promoter (<=1kb)",5,140726,140818,93,2,"YEL008C-A","YEL008C-A",-218
"chrV",174755,175026,272,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_135",101,".",2.14737,12.3334,10.1058,138,"Promoter (<=1kb)",5,175248,176012,765,1,"YER011W","YER011W",-222
"chrV",192058,192590,533,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_136",168,".",2.70906,19.2696,16.863,92,"Promoter (<=1kb)",5,191959,192624,666,2,"YER018C","YER018C",34
"chrV",193698,193913,216,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_137",32,".",1.74909,5.06231,3.2736,103,"Promoter (<=1kb)",5,194273,194539,267,2,"YER019C-A","YER019C-A",626
"chrV",195759,196136,378,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_138",70,".",2.07218,9.16006,7.08032,253,"Promoter (<=1kb)",5,195168,196517,1350,1,"YER020W","YER020W",591
"chrV",228909,229147,239,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_139",68,".",1.98482,8.90301,6.83824,151,"Promoter (<=1kb)",5,228456,229205,750,2,"YER039C","YER039C",58
"chrV",236084,236633,550,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_140",81,".",1.94413,10.2626,8.12707,423,"Promoter (<=1kb)",5,235770,237119,1350,2,"YER043C","YER043C",486
"chrV",242025,242438,414,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_141",131,".",2.4197,15.4876,13.1602,117,"Promoter (<=1kb)",5,240032,241501,1470,2,"YER045C","YER045C",-524
"chrV",242957,243183,227,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_142",55,".",1.92273,7.51034,5.52946,96,"Promoter (<=1kb)",5,243180,243611,432,1,"YER046W","YER046W",0
"chrV",260302,260572,271,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_143",82,".",2.07505,10.364,8.22283,150,"Promoter (<=1kb)",5,260933,261046,114,2,"YER053C-A","YER053C-A",474
"chrV",261223,261842,620,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_144",406,".",3.59713,43.4366,40.6545,423,"Promoter (<=1kb)",5,260933,261046,114,2,"YER053C-A","YER053C-A",-177
"chrV",262098,262298,201,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_145",15,".",1.44494,3.07554,1.53789,179,"Promoter (1-2kb)",5,260933,261046,114,2,"YER053C-A","YER053C-A",-1052
"chrV",264883,265143,261,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_146",43,".",1.68386,6.27305,4.3788,197,"Promoter (<=1kb)",5,264892,265785,894,2,"YER055C","YER055C",642
"chrV",265317,265547,231,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_147",37,".",1.57086,5.57712,3.74043,82,"Promoter (<=1kb)",5,264892,265785,894,2,"YER055C","YER055C",238
"chrV",267107,267290,184,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_148",48,".",1.80753,6.78796,4.8547,26,"Promoter (<=1kb)",5,266512,268113,1602,2,"YER056C","YER056C",823
"chrV",267636,268028,393,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_149",108,".",2.03569,13.1453,10.8873,231,"Promoter (<=1kb)",5,266512,268113,1602,2,"YER056C","YER056C",85
"chrV",282263,282505,243,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_150",23,".",1.51923,3.97566,2.30476,33,"Promoter (<=1kb)",5,281710,282366,657,1,"YER063W","YER063W",553
"chrV",283688,283871,184,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_151",28,".",1.60827,4.63263,2.88566,57,"Promoter (<=1kb)",5,282705,284222,1518,2,"YER064C","YER064C",351
"chrV",300840,301031,192,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_152",24,".",1.4883,4.14401,2.45203,37,"Promoter (1-2kb)",5,301947,302327,381,2,"YER071C","YER071C",1296
"chrV",302838,303111,274,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_153",68,".",1.79003,8.87745,6.81403,175,"Promoter (<=1kb)",5,302806,303195,390,1,"YER072W","YER072W",32
"chrV",304156,305587,1432,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_154",109,".",2.05577,13.1699,10.9113,942,"Promoter (<=1kb)",5,304030,305592,1563,1,"YER073W","YER073W",126
"chrV",311329,312158,830,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_155",682,".",4.44312,71.2903,68.2001,237,"Promoter (<=1kb)",5,308413,311199,2787,2,"YER075C","YER075C",-130
"chrV",313060,313294,235,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_156",131,".",2.31299,15.5158,13.1879,121,"Promoter (<=1kb)",5,313390,313737,348,1,"YER076W-A","YER076W-A",-96
"chrV",324472,324684,213,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_157",40,".",1.72036,5.9214,4.05472,116,"Promoter (1-2kb)",5,324272,325936,1665,2,"YER082C","YER082C",1252
"chrV",326461,326670,210,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_158",33,".",1.66621,5.18817,3.38774,49,"Promoter (<=1kb)",5,326174,327031,858,2,"YER083C","YER083C",361
"chrV",333007,333235,229,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_159",42,".",1.75575,6.13343,4.24895,166,"Promoter (<=1kb)",5,332582,332830,249,2,"YER087C-B","YER087C-B",-177
"chrV",334849,335063,215,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_160",46,".",1.79108,6.57935,4.66171,166,"Promoter (<=1kb)",5,333176,335188,2013,2,"YER088C","YER088C",125
"chrV",441981,442521,541,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_161",121,".",1.90825,14.4261,12.1279,140,"Promoter (<=1kb)",5,441373,441819,447,2,"YER137C","YER137C",-162
"chrV",461621,462111,491,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_162",75,".",2.08869,9.60743,7.50444,360,"Promoter (<=1kb)",5,460526,461740,1215,2,"YER145C","YER145C",0
"chrV",467902,468170,269,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_163",117,".",2.35305,14.0616,11.7739,117,"Promoter (<=1kb)",5,468370,468816,447,1,"YER150W","YER150W",-200
"chrV",474629,474904,276,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_164",101,".",2.28543,12.3639,10.135,137,"Promoter (<=1kb)",5,474041,474805,765,2,"YER153C","YER153C",0
"chrV",491050,491358,309,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_165",146,".",2.6006,16.9983,14.638,214,"Promoter (<=1kb)",5,491487,491702,216,1,"YER158W-A","YER158W-A",-129
"chrV",492271,492454,184,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_166",24,".",1.57342,4.09127,2.40577,50,"Promoter (<=1kb)",5,491530,491958,429,2,"YER159C","YER159C",-313
"chrV",568244,568441,198,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_167",33,".",1.75029,5.13326,3.3373,69,"Promoter (<=1kb)",5,568040,568759,720,1,"YER188W","YER188W",204
"chrV",569039,569592,554,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_168",200,".",3.35303,22.526,20.0635,281,"Promoter (<=1kb)",5,569608,569907,300,2,"YER188C-A","YER188C-A",315
"chrVI",31051,31476,426,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_169",309,".",3.40885,33.5978,30.9529,228,"Promoter (<=1kb)",6,30058,30540,483,2,"YFL051C","YFL051C",-511
"chrVI",53416,53625,210,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_170",33,".",1.57989,5.13572,3.33952,94,"Promoter (1-2kb)",6,53260,54696,1437,2,"YFL039C","YFL039C",1071
"chrVI",55695,55939,245,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_171",20,".",1.54866,3.72605,2.08879,120,"Promoter (<=1kb)",6,55366,55986,621,2,"YFL038C","YFL038C",47
"chrVI",75183,75544,362,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_172",64,".",1.97437,8.53722,6.49344,159,"Promoter (<=1kb)",6,75179,76147,969,1,"YFL031W","YFL031W",4
"chrVI",75607,75867,261,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_173",59,".",1.9247,7.96232,5.95224,137,"Promoter (<=1kb)",6,76014,76115,102,2,"YFL031C-A","YFL031C-A",248
"chrVI",96792,96978,187,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_174",38,".",1.78113,5.73307,3.88232,147,"Promoter (<=1kb)",6,95761,96615,855,2,"YFL021C-A","YFL021C-A",-177
"chrVI",97646,98021,376,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_175",461,".",3.98992,48.9541,46.1115,173,"Promoter (1-2kb)",6,95761,96615,855,2,"YFL021C-A","YFL021C-A",-1031
"chrVI",106572,106874,303,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_176",341,".",3.34453,36.8932,34.1965,139,"Promoter (<=1kb)",6,106469,106963,495,2,"YFL015C","YFL015C",89
"chrVI",223500,223684,185,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_177",40,".",1.64275,5.92009,4.05359,60,"Promoter (<=1kb)",6,223258,223437,180,2,"YFR032C-A","YFR032C-A",-63
"chrVI",224316,224860,545,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_178",50,".",1.85501,6.98199,5.03593,85,"Promoter (<=1kb)",6,224326,224769,444,2,"YFR033C","YFR033C",0
"chrVI",225505,225713,209,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_179",18,".",1.56788,3.47141,1.87035,57,"Promoter (<=1kb)",6,225020,225958,939,2,"YFR034C","YFR034C",245
"chrVII",23177,23524,348,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_180",186,".",2.61062,21.1279,18.6887,155,"Promoter (<=1kb)",7,23935,25395,1461,1,"YGL253W","YGL253W",-411
"chrVII",23966,24214,249,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_181",33,".",1.60473,5.1585,3.36033,186,"Promoter (<=1kb)",7,23935,25395,1461,1,"YGL253W","YGL253W",31
"chrVII",24844,25401,558,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_182",72,".",1.87779,9.28964,7.20304,418,"Promoter (<=1kb)",7,23935,25395,1461,1,"YGL253W","YGL253W",909
"chrVII",40648,40836,189,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_183",47,".",1.77141,6.71483,4.78671,66,"Promoter (<=1kb)",7,41498,43174,1677,1,"YGL244W","YGL244W",-662
"chrVII",94699,94950,252,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_184",136,".",2.43463,16.0066,13.6677,150,"Promoter (<=1kb)",7,93792,94460,669,1,"YGL210W","YGL210W",907
"chrVII",96460,96895,436,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_185",19,".",1.49946,3.53051,1.92026,101,"Promoter (<=1kb)",7,97338,98585,1248,1,"YGL208W","YGL208W",-443
"chrVII",205797,206818,1022,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_186",365,".",3.48502,39.2524,36.5232,483,"Promoter (<=1kb)",7,207033,208571,1539,1,"YGL158W","YGL158W",-215
"chrVII",208388,208904,517,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_187",479,".",3.96821,50.8413,47.9801,363,"Promoter (<=1kb)",7,209006,210049,1044,1,"YGL157W","YGL157W",-102
"chrVII",271022,271488,467,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_188",234,".",3.0308,25.9754,23.4561,316,"Promoter (<=1kb)",7,270997,272139,1143,1,"YGL126W","YGL126W",25
"chrVII",277697,278363,667,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_189",46,".",1.57614,6.60709,4.68697,599,"Promoter (<=1kb)",7,277634,277864,231,2,"YGL123C-A","YGL123C-A",0
"chrVII",279551,279786,236,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_190",34,".",1.6762,5.30934,3.49759,120,"Promoter (<=1kb)",7,278946,280523,1578,2,"YGL122C","YGL122C",737
"chrVII",311154,311995,842,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_191",112,".",1.80349,13.5502,11.2789,588,"Promoter (<=1kb)",7,311505,311933,429,2,"YGL102C","YGL102C",0
"chrVII",328541,328742,202,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_192",163,".",2.36776,18.7237,16.3283,136,"Promoter (1-2kb)",7,328874,330607,1734,2,"YGL095C","YGL095C",1865
"chrVII",346318,346561,244,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_193",38,".",1.53093,5.74794,3.89594,31,"Promoter (<=1kb)",7,346406,346904,499,2,"YGL087C","YGL087C",343
"chrVII",383846,384062,217,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_194",30,".",1.71528,4.85619,3.08658,69,"Promoter (<=1kb)",7,383654,384766,1113,1,"YGL063W","YGL063W",192
"chrVII",384634,385056,423,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_195",349,".",3.59618,37.6324,34.9248,200,"Promoter (<=1kb)",7,384502,384651,150,2,"YGL063C-A","YGL063C-A",0
"chrVII",385219,385482,264,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_196",40,".",1.71098,5.95462,4.08555,81,"Promoter (<=1kb)",7,385196,388732,3537,1,"YGL062W","YGL062W",23
"chrVII",413342,413642,301,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_197",348,".",3.27732,37.579,34.8722,155,"Promoter (<=1kb)",7,414102,415730,1629,1,"YGL045W","YGL045W",-460
"chrVII",439160,439612,453,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_198",23,".",1.35886,4.02921,2.35177,390,"Promoter (<=1kb)",7,439091,439638,548,1,"YGL030W","YGL030W",69
"chrVII",441394,441580,187,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_199",59,".",1.79933,7.98647,5.97518,111,"Promoter (1-2kb)",7,441281,442909,1629,2,"YGL028C","YGL028C",1329
"chrVII",479156,479630,475,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_200",106,".",1.8241,12.9402,10.6893,135,"Promoter (<=1kb)",7,476313,478652,2340,2,"YGL009C","YGL009C",-504
"chrVII",479818,480235,418,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_201",67,".",1.57369,8.81827,6.75828,341,"Promoter (1-2kb)",7,476313,478652,2340,2,"YGL009C","YGL009C",-1166
"chrVII",480281,480545,265,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_202",13,".",1.25646,2.83712,1.34129,264,"Promoter (1-2kb)",7,476313,478652,2340,2,"YGL009C","YGL009C",-1629
"chrVII",481004,481200,197,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_203",56,".",1.51708,7.66426,5.67314,38,"Promoter (1-2kb)",7,479910,482666,2757,2,"YGL008C","YGL008C",1466
"chrVII",481289,481642,354,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_204",40,".",1.42303,5.90104,4.03571,190,"Promoter (1-2kb)",7,479910,482666,2757,2,"YGL008C","YGL008C",1024
"chrVII",481788,482094,307,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_205",43,".",1.40127,6.23081,4.33944,256,"Promoter (<=1kb)",7,479910,482666,2757,2,"YGL008C","YGL008C",572
"chrVII",482194,482716,523,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_206",145,".",1.83448,16.8856,14.5275,287,"Promoter (<=1kb)",7,479910,482666,2757,2,"YGL008C","YGL008C",0
"chrVII",483266,484029,764,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_207",771,".",3.87846,80.3849,77.1629,338,"Promoter (<=1kb)",7,483260,483637,378,1,"YGL007W","YGL007W",6
"chrVII",557735,557922,188,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_208",49,".",1.83983,6.88983,4.94926,103,"Promoter (<=1kb)",7,557565,557786,222,1,"YGR035W-A","YGR035W-A",170
"chrVII",576661,576892,232,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_209",33,".",1.60224,5.09914,3.30668,61,"Promoter (<=1kb)",7,577487,579130,1644,1,"YGR041W","YGR041W",-595
"chrVII",592026,593181,1156,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_210",1046,".",5.7593,108.322,104.637,720,"Promoter (<=1kb)",7,592086,592442,357,2,"YGR050C","YGR050C",0
"chrVII",599526,599942,417,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_211",37,".",1.68229,5.54634,3.71213,93,"Promoter (<=1kb)",7,599417,601141,1725,1,"YGR055W","YGR055W",109
"chrVII",609732,610122,391,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_212",312,".",2.80549,33.9425,31.2916,138,"Promoter (<=1kb)",7,610564,611493,930,1,"YGR060W","YGR060W",-442
"chrVII",610876,611374,499,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_213",82,".",1.96384,10.392,8.24946,333,"Promoter (<=1kb)",7,610564,611493,930,1,"YGR060W","YGR060W",312
"chrVII",613325,613510,186,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_214",22,".",1.56408,3.92576,2.26156,144,"Promoter (2-3kb)",7,611889,615965,4077,2,"YGR061C","YGR061C",2455
"chrVII",625169,625479,311,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_215",111,".",2.34508,13.4466,11.1785,211,"Promoter (<=1kb)",7,622372,624786,2415,2,"YGR067C","YGR067C",-383
"chrVII",650939,651314,376,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_216",561,".",4.18601,59.0714,56.1131,196,"Promoter (<=1kb)",7,649598,650617,1020,2,"YGR086C","YGR086C",-322
"chrVII",700572,700817,246,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_217",62,".",1.70534,8.26492,6.23717,123,"Promoter (<=1kb)",7,698989,699786,798,2,"YGR106C","YGR106C",-786
"chrVII",702887,703260,374,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_218",495,".",3.98275,52.429,49.5507,194,"Promoter (<=1kb)",7,702667,703116,450,1,"YGR107W","YGR107W",220
"chrVII",739083,739285,203,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_219",105,".",2.20487,12.8067,10.5607,129,"Promoter (<=1kb)",7,739944,741662,1719,1,"YGR124W","YGR124W",-659
"chrVII",766114,766476,363,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_220",364,".",3.65827,39.1285,36.4014,174,"Promoter (<=1kb)",7,765726,766064,339,1,"YGR139W","YGR139W",388
"chrVII",774302,774511,210,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_221",97,".",2.15801,11.9452,9.73395,132,"Promoter (<=1kb)",7,775193,777508,2316,1,"YGR143W","YGR143W",-682
"chrVII",779563,779746,184,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_222",94,".",2.03287,11.6327,9.43391,134,"Promoter (<=1kb)",7,780399,781379,981,1,"YGR144W","YGR144W",-653
"chrVII",780441,780872,432,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_223",307,".",3.12976,33.3844,30.7436,204,"Promoter (<=1kb)",7,780399,781379,981,1,"YGR144W","YGR144W",42
"chrVII",799416,799682,267,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_224",75,".",1.86338,9.61309,7.50972,156,"Promoter (<=1kb)",7,800546,801823,1278,1,"YGR156W","YGR156W",-864
"chrVII",806818,807241,424,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_225",78,".",1.84805,9.95738,7.83673,246,"Promoter (<=1kb)",7,807073,807684,612,1,"YGR160W","YGR160W",0
"chrVII",808748,808967,220,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_226",19,".",1.5222,3.57614,1.95967,12,"Promoter (<=1kb)",7,808629,809420,792,2,"YGR161C","YGR161C",453
"chrVII",809563,809937,375,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_227",53,".",1.97976,7.30269,5.3351,253,"Promoter (<=1kb)",7,808629,809420,792,2,"YGR161C","YGR161C",-143
"chrVII",824100,824381,282,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_228",32,".",1.65455,5.05582,3.26751,167,"Promoter (<=1kb)",7,824059,826917,2859,1,"YGR162W","YGR162W",41
"chrVII",876375,878174,1800,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_229",64,".",1.76445,8.52439,6.48153,1224,"Promoter (<=1kb)",7,876669,878192,1524,2,"YGR189C","YGR189C",18
"chrVII",878431,878819,389,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_230",115,".",2.203,13.8759,11.5941,119,"Promoter (<=1kb)",7,876669,878192,1524,2,"YGR189C","YGR189C",-239
"chrVII",959984,960168,185,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_231",23,".",1.43789,3.99536,2.32179,149,"Promoter (<=1kb)",7,959904,961103,1200,1,"YGR234W","YGR234W",80
"chrVII",960248,960618,371,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_232",24,".",1.4054,4.15783,2.46411,212,"Promoter (<=1kb)",7,959904,961103,1200,1,"YGR234W","YGR234W",344
"chrVII",960662,960983,322,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_233",24,".",1.4054,4.15783,2.46411,179,"Promoter (<=1kb)",7,959904,961103,1200,1,"YGR234W","YGR234W",758
"chrVII",970917,971266,350,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_234",24,".",1.50448,4.17822,2.48187,20,"Promoter (<=1kb)",7,969187,970053,867,2,"YGR239C","YGR239C",-864
"chrVII",972182,972377,196,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_235",52,".",1.77398,7.1899,5.22957,126,"Promoter (1-2kb)",7,970771,973734,2964,2,"YGR240C","YGR240C",1357
"chrVII",973100,973381,282,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_236",23,".",1.51478,4.00628,2.33164,140,"Promoter (<=1kb)",7,970771,973734,2964,2,"YGR240C","YGR240C",353
"chrVII",976866,977256,391,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_237",1069,".",5.77437,110.661,106.929,191,"Promoter (<=1kb)",7,977336,977776,441,1,"YGR243W","YGR243W",-80
"chrVII",977367,977746,380,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_238",51,".",1.86097,7.15303,5.19479,118,"Promoter (<=1kb)",7,977336,977776,441,1,"YGR243W","YGR243W",31
"chrVII",986791,987785,995,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_239",853,".",5.62059,88.6796,85.3494,760,"Promoter (<=1kb)",7,988049,989419,1371,1,"YGR249W","YGR249W",-264
"chrVII",989775,990373,599,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_240",237,".",3.05154,26.2239,23.7004,428,"Promoter (1-2kb)",7,988049,989419,1371,1,"YGR249W","YGR249W",1726
"chrVII",1000175,1000428,254,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_241",86,".",2.1911,10.7848,8.62407,144,"Promoter (<=1kb)",7,1000927,1002240,1314,1,"YGR254W","YGR254W",-499
"chrVII",1057841,1058515,675,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_242",65,".",1.92023,8.60173,6.5542,112,"Promoter (<=1kb)",7,1057783,1058724,942,2,"YGR282C","YGR282C",209
"chrVIII",12737,13021,285,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_243",232,".",3.07925,25.7962,23.2799,154,"Promoter (<=1kb)",8,12502,12849,348,1,"YHL045W","YHL045W",235
"chrVIII",16770,17641,872,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_244",1088,".",6.09439,112.61,108.825,313,"Promoter (<=1kb)",8,17392,17841,450,1,"YHL041W","YHL041W",0
"chrVIII",17763,17990,228,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_245",57,".",1.8892,7.7844,5.78505,148,"Promoter (<=1kb)",8,17392,17841,450,1,"YHL041W","YHL041W",371
"chrVIII",18053,18520,468,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_246",219,".",2.87115,24.4121,21.9189,186,"Promoter (<=1kb)",8,17392,17841,450,1,"YHL041W","YHL041W",661
"chrVIII",34576,35050,475,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_247",38,".",1.45132,5.66405,3.81994,346,"Promoter (<=1kb)",8,33193,34077,885,2,"YHL034C","YHL034C",-499
"chrVIII",48238,48557,320,"*","macs_SRR500626_SRR500630_Sko1IP_YEPD_peak_248",279,".",3.15958,30.577,27.9814,178,"Promoter (<=1kb)",8,48763,50580,1818,1,"YHL028W","YHL028W",-206
